750.00,  0.1286
748.00,  0.1292
746.00,  0.1325
744.00,  0.1387
742.00,  0.1446
740.00,  0.1503
738.00,  0.1557
736.00,  0.1611
734.00,  0.1670
732.00,  0.1731
730.00,  0.1793
728.00,  0.1857
726.00,  0.1922
724.00,  0.1990
722.00,  0.2056
720.00,  0.2124
718.00,  0.2199
716.00,  0.2276
714.00,  0.2351
712.00,  0.2426
710.00,  0.2507
708.00,  0.2593
706.00,  0.2676
704.00,  0.2759
702.00,  0.2847
700.00,  0.2936
698.00,  0.3028
696.00,  0.3121
694.00,  0.3218
692.00,  0.3317
690.00,  0.3416
688.00,  0.3519
686.00,  0.3629
684.00,  0.3739
682.00,  0.3848
680.00,  0.3961
678.00,  0.4076
676.00,  0.4196
674.00,  0.4318
672.00,  0.4442
670.00,  0.4568
668.00,  0.4697
666.00,  0.4830
664.00,  0.4965
662.00,  0.5098
660.00,  0.5234
658.00,  0.5371
656.00,  0.5513
654.00,  0.5654
652.00,  0.5798
650.00,  0.5946
648.00,  0.6094
646.00,  0.6243
644.00,  0.6394
642.00,  0.6545
640.00,  0.6702
638.00,  0.6859
636.00,  0.7020
634.00,  0.7185
632.00,  0.7352
630.00,  0.7520
628.00,  0.7686
626.00,  0.7854
624.00,  0.8021
622.00,  0.8189
620.00,  0.8359
618.00,  0.8527
616.00,  0.8697
614.00,  0.8863
612.00,  0.9030
610.00,  0.9202
608.00,  0.9372
606.00,  0.9541
604.00,  0.9712
602.00,  0.9881
600.00,  1.0047
598.00,  1.0215
596.00,  1.0382
594.00,  1.0548
592.00,  1.0713
590.00,  1.0873
588.00,  1.1037
586.00,  1.1192
584.00,  1.1341
582.00,  1.1494
580.00,  1.1646
578.00,  1.1792
576.00,  1.1931
574.00,  1.2066
572.00,  1.2198
570.00,  1.2328
568.00,  1.2456
566.00,  1.2575
564.00,  1.2688
562.00,  1.2798
560.00,  1.2902
558.00,  1.3001
556.00,  1.3098
554.00,  1.3189
552.00,  1.3269
550.00,  1.3347
548.00,  1.3417
546.00,  1.3471
544.00,  1.3523
542.00,  1.3573
540.00,  1.3615
538.00,  1.3643
536.00,  1.3665
534.00,  1.3684
532.00,  1.3685
530.00,  1.3676
528.00,  1.3669
526.00,  1.3660
524.00,  1.3631
522.00,  1.3601
520.00,  1.3566
518.00,  1.3508
516.00,  1.3438
514.00,  1.3363
512.00,  1.3287
510.00,  1.3201
508.00,  1.3105
506.00,  1.3000
504.00,  1.2883
502.00,  1.2755
500.00,  1.2624
498.00,  1.2488
496.00,  1.2341
494.00,  1.2183
492.00,  1.2022
490.00,  1.1862
488.00,  1.1683
486.00,  1.1489
484.00,  1.1305
482.00,  1.1113
480.00,  1.0905
478.00,  1.0694
476.00,  1.0483
474.00,  1.0266
472.00,  1.0037
470.00,  0.9808
468.00,  0.9581
466.00,  0.9352
464.00,  0.9123
462.00,  0.8894
460.00,  0.8657
458.00,  0.8426
456.00,  0.8193
454.00,  0.7954
452.00,  0.7715
450.00,  0.7477
448.00,  0.7240
446.00,  0.7006
444.00,  0.6781
442.00,  0.6561
440.00,  0.6347
438.00,  0.6141
436.00,  0.5941
434.00,  0.5745
432.00,  0.5554
430.00,  0.5369
428.00,  0.5192
426.00,  0.5027
424.00,  0.4778
422.00,  0.4608
420.00,  0.4566
418.00,  0.4469
416.00,  0.4361
414.00,  0.4269
412.00,  0.4189
410.00,  0.4123
408.00,  0.4070
406.00,  0.4032
404.00,  0.4016
402.00,  0.4015
400.00,  0.4031
398.00,  0.4069
396.00,  0.4117
394.00,  0.4184
392.00,  0.4275
390.00,  0.4378
388.00,  0.4503
386.00,  0.4647
384.00,  0.4795
382.00,  0.4963
380.00,  0.5145
378.00,  0.5344
376.00,  0.5561
374.00,  0.5790
372.00,  0.6039
370.00,  0.5487
