750.00,  0.1451
748.00,  0.1457
746.00,  0.1489
744.00,  0.1545
742.00,  0.1599
740.00,  0.1647
738.00,  0.1696
736.00,  0.1749
734.00,  0.1803
732.00,  0.1857
730.00,  0.1913
728.00,  0.1973
726.00,  0.2034
724.00,  0.2098
722.00,  0.2161
720.00,  0.2226
718.00,  0.2293
716.00,  0.2362
714.00,  0.2436
712.00,  0.2508
710.00,  0.2582
708.00,  0.2659
706.00,  0.2738
704.00,  0.2820
702.00,  0.2903
700.00,  0.2986
698.00,  0.3074
696.00,  0.3166
694.00,  0.3262
692.00,  0.3357
690.00,  0.3452
688.00,  0.3555
686.00,  0.3659
684.00,  0.3765
682.00,  0.3873
680.00,  0.3985
678.00,  0.4100
676.00,  0.4217
674.00,  0.4336
672.00,  0.4462
670.00,  0.4590
668.00,  0.4720
666.00,  0.4850
664.00,  0.4982
662.00,  0.5117
660.00,  0.5254
658.00,  0.5393
656.00,  0.5535
654.00,  0.5681
652.00,  0.5826
650.00,  0.5977
648.00,  0.6130
646.00,  0.6284
644.00,  0.6439
642.00,  0.6596
640.00,  0.6759
638.00,  0.6924
636.00,  0.7090
634.00,  0.7260
632.00,  0.7434
630.00,  0.7609
628.00,  0.7784
626.00,  0.7964
624.00,  0.8143
622.00,  0.8317
620.00,  0.8497
618.00,  0.8678
616.00,  0.8858
614.00,  0.9042
612.00,  0.9222
610.00,  0.9405
608.00,  0.9590
606.00,  0.9774
604.00,  0.9960
602.00,  1.0145
600.00,  1.0331
598.00,  1.0520
596.00,  1.0727
594.00,  1.0908
592.00,  1.1069
590.00,  1.1250
588.00,  1.1430
586.00,  1.1609
584.00,  1.1779
582.00,  1.1945
580.00,  1.2109
578.00,  1.2273
576.00,  1.2438
574.00,  1.2603
572.00,  1.2763
570.00,  1.2914
568.00,  1.3063
566.00,  1.3212
564.00,  1.3352
562.00,  1.3487
560.00,  1.3615
558.00,  1.3743
556.00,  1.3861
554.00,  1.3965
552.00,  1.4076
550.00,  1.4181
548.00,  1.4270
546.00,  1.4350
544.00,  1.4429
542.00,  1.4499
540.00,  1.4563
538.00,  1.4613
536.00,  1.4648
534.00,  1.4690
532.00,  1.4730
530.00,  1.4753
528.00,  1.4757
526.00,  1.4746
524.00,  1.4740
522.00,  1.4731
520.00,  1.4705
518.00,  1.4664
516.00,  1.4610
514.00,  1.4551
512.00,  1.4491
510.00,  1.4422
508.00,  1.4335
506.00,  1.4236
504.00,  1.4134
502.00,  1.4021
500.00,  1.3895
498.00,  1.3753
496.00,  1.3612
494.00,  1.3465
492.00,  1.3290
490.00,  1.3117
488.00,  1.2944
486.00,  1.2756
484.00,  1.2564
482.00,  1.2371
480.00,  1.2169
478.00,  1.1958
476.00,  1.1740
474.00,  1.1517
472.00,  1.1285
470.00,  1.1048
468.00,  1.0808
466.00,  1.0561
464.00,  1.0309
462.00,  1.0063
460.00,  0.9811
458.00,  0.9557
456.00,  0.9301
454.00,  0.9046
452.00,  0.8795
450.00,  0.8542
448.00,  0.8289
446.00,  0.8036
444.00,  0.7784
442.00,  0.7537
440.00,  0.7293
438.00,  0.7053
436.00,  0.6817
434.00,  0.6588
432.00,  0.6377
430.00,  0.6166
428.00,  0.5959
426.00,  0.5767
424.00,  0.5472
422.00,  0.5275
420.00,  0.5223
418.00,  0.5094
416.00,  0.4959
414.00,  0.4832
412.00,  0.4718
410.00,  0.4625
408.00,  0.4542
406.00,  0.4478
404.00,  0.4435
402.00,  0.4398
400.00,  0.4381
398.00,  0.4389
396.00,  0.4415
394.00,  0.4462
392.00,  0.4524
390.00,  0.4603
388.00,  0.4706
386.00,  0.4826
384.00,  0.4958
382.00,  0.5114
380.00,  0.5285
378.00,  0.5476
376.00,  0.5676
374.00,  0.5891
372.00,  0.6132
370.00,  0.5579
