750.00,  0.1293
748.00,  0.1300
746.00,  0.1336
744.00,  0.1398
742.00,  0.1458
740.00,  0.1511
738.00,  0.1566
736.00,  0.1626
734.00,  0.1685
732.00,  0.1743
730.00,  0.1804
728.00,  0.1871
726.00,  0.1940
724.00,  0.2004
722.00,  0.2070
720.00,  0.2139
718.00,  0.2213
716.00,  0.2289
714.00,  0.2365
712.00,  0.2441
710.00,  0.2522
708.00,  0.2606
706.00,  0.2691
704.00,  0.2776
702.00,  0.2863
700.00,  0.2950
698.00,  0.3043
696.00,  0.3137
694.00,  0.3233
692.00,  0.3331
690.00,  0.3431
688.00,  0.3535
686.00,  0.3644
684.00,  0.3753
682.00,  0.3863
680.00,  0.3977
678.00,  0.4094
676.00,  0.4213
674.00,  0.4334
672.00,  0.4459
670.00,  0.4585
668.00,  0.4717
666.00,  0.4848
664.00,  0.4980
662.00,  0.5115
660.00,  0.5248
658.00,  0.5387
656.00,  0.5526
654.00,  0.5667
652.00,  0.5812
650.00,  0.5960
648.00,  0.6106
646.00,  0.6255
644.00,  0.6408
642.00,  0.6557
640.00,  0.6713
638.00,  0.6873
636.00,  0.7034
634.00,  0.7197
632.00,  0.7359
630.00,  0.7528
628.00,  0.7699
626.00,  0.7867
624.00,  0.8034
622.00,  0.8200
620.00,  0.8369
618.00,  0.8537
616.00,  0.8701
614.00,  0.8868
612.00,  0.9037
610.00,  0.9206
608.00,  0.9379
606.00,  0.9548
604.00,  0.9718
602.00,  0.9885
600.00,  1.0050
598.00,  1.0220
596.00,  1.0385
594.00,  1.0547
592.00,  1.0713
590.00,  1.0881
588.00,  1.1042
586.00,  1.1194
584.00,  1.1344
582.00,  1.1496
580.00,  1.1643
578.00,  1.1784
576.00,  1.1924
574.00,  1.2059
572.00,  1.2189
570.00,  1.2317
568.00,  1.2443
566.00,  1.2566
564.00,  1.2678
562.00,  1.2784
560.00,  1.2890
558.00,  1.2985
556.00,  1.3078
554.00,  1.3167
552.00,  1.3246
550.00,  1.3327
548.00,  1.3399
546.00,  1.3457
544.00,  1.3510
542.00,  1.3555
540.00,  1.3593
538.00,  1.3626
536.00,  1.3647
534.00,  1.3661
532.00,  1.3660
530.00,  1.3657
528.00,  1.3652
526.00,  1.3633
524.00,  1.3603
522.00,  1.3567
520.00,  1.3529
518.00,  1.3475
516.00,  1.3406
514.00,  1.3331
512.00,  1.3253
510.00,  1.3165
508.00,  1.3066
506.00,  1.2962
504.00,  1.2847
502.00,  1.2716
500.00,  1.2585
498.00,  1.2448
496.00,  1.2301
494.00,  1.2146
492.00,  1.1986
490.00,  1.1823
488.00,  1.1647
486.00,  1.1459
484.00,  1.1269
482.00,  1.1078
480.00,  1.0872
478.00,  1.0662
476.00,  1.0450
474.00,  1.0228
472.00,  1.0006
470.00,  0.9781
468.00,  0.9553
466.00,  0.9324
464.00,  0.9090
462.00,  0.8862
460.00,  0.8631
458.00,  0.8396
456.00,  0.8157
454.00,  0.7922
452.00,  0.7692
450.00,  0.7454
448.00,  0.7218
446.00,  0.6988
444.00,  0.6764
442.00,  0.6543
440.00,  0.6328
438.00,  0.6125
436.00,  0.5925
434.00,  0.5725
432.00,  0.5537
430.00,  0.5358
428.00,  0.5184
426.00,  0.5018
424.00,  0.4769
422.00,  0.4601
420.00,  0.4564
418.00,  0.4469
416.00,  0.4364
414.00,  0.4269
412.00,  0.4185
410.00,  0.4127
408.00,  0.4081
406.00,  0.4042
404.00,  0.4026
402.00,  0.4026
400.00,  0.4045
398.00,  0.4082
396.00,  0.4129
394.00,  0.4194
392.00,  0.4283
390.00,  0.4392
388.00,  0.4520
386.00,  0.4663
384.00,  0.4813
382.00,  0.4982
380.00,  0.5166
378.00,  0.5361
376.00,  0.5582
374.00,  0.5815
372.00,  0.6060
370.00,  0.5518
