750.00,  0.1215
748.00,  0.1220
746.00,  0.1246
744.00,  0.1291
742.00,  0.1337
740.00,  0.1375
738.00,  0.1411
736.00,  0.1454
734.00,  0.1497
732.00,  0.1539
730.00,  0.1588
728.00,  0.1637
726.00,  0.1686
724.00,  0.1736
722.00,  0.1784
720.00,  0.1835
718.00,  0.1893
716.00,  0.1952
714.00,  0.2009
712.00,  0.2066
710.00,  0.2130
708.00,  0.2193
706.00,  0.2256
704.00,  0.2323
702.00,  0.2391
700.00,  0.2457
698.00,  0.2529
696.00,  0.2603
694.00,  0.2678
692.00,  0.2754
690.00,  0.2831
688.00,  0.2913
686.00,  0.2997
684.00,  0.3082
682.00,  0.3169
680.00,  0.3257
678.00,  0.3347
676.00,  0.3437
674.00,  0.3533
672.00,  0.3633
670.00,  0.3735
668.00,  0.3837
666.00,  0.3943
664.00,  0.4051
662.00,  0.4161
660.00,  0.4275
658.00,  0.4383
656.00,  0.4497
654.00,  0.4617
652.00,  0.4736
650.00,  0.4860
648.00,  0.4986
646.00,  0.5112
644.00,  0.5240
642.00,  0.5367
640.00,  0.5495
638.00,  0.5627
636.00,  0.5761
634.00,  0.5894
632.00,  0.6030
630.00,  0.6170
628.00,  0.6307
626.00,  0.6446
624.00,  0.6589
622.00,  0.6732
620.00,  0.6879
618.00,  0.7025
616.00,  0.7172
614.00,  0.7322
612.00,  0.7473
610.00,  0.7624
608.00,  0.7774
606.00,  0.7923
604.00,  0.8074
602.00,  0.8223
600.00,  0.8370
598.00,  0.8519
596.00,  0.8667
594.00,  0.8814
592.00,  0.8961
590.00,  0.9105
588.00,  0.9245
586.00,  0.9384
584.00,  0.9524
582.00,  0.9665
580.00,  0.9800
578.00,  0.9934
576.00,  1.0067
574.00,  1.0198
572.00,  1.0325
570.00,  1.0448
568.00,  1.0575
566.00,  1.0692
564.00,  1.0801
562.00,  1.0914
560.00,  1.1019
558.00,  1.1118
556.00,  1.1215
554.00,  1.1304
552.00,  1.1389
550.00,  1.1472
548.00,  1.1546
546.00,  1.1611
544.00,  1.1675
542.00,  1.1733
540.00,  1.1785
538.00,  1.1826
536.00,  1.1861
534.00,  1.1893
532.00,  1.1917
530.00,  1.1935
528.00,  1.1942
526.00,  1.1936
524.00,  1.1931
522.00,  1.1924
520.00,  1.1901
518.00,  1.1866
516.00,  1.1831
514.00,  1.1787
512.00,  1.1734
510.00,  1.1674
508.00,  1.1606
506.00,  1.1531
504.00,  1.1448
502.00,  1.1356
500.00,  1.1255
498.00,  1.1151
496.00,  1.1035
494.00,  1.0908
492.00,  1.0772
490.00,  1.0630
488.00,  1.0484
486.00,  1.0335
484.00,  1.0185
482.00,  1.0028
480.00,  0.9863
478.00,  0.9686
476.00,  0.9507
474.00,  0.9326
472.00,  0.9142
470.00,  0.8957
468.00,  0.8766
466.00,  0.8570
464.00,  0.8368
462.00,  0.8165
460.00,  0.7966
458.00,  0.7761
456.00,  0.7549
454.00,  0.7341
452.00,  0.7132
450.00,  0.6920
448.00,  0.6711
446.00,  0.6509
444.00,  0.6309
442.00,  0.6111
440.00,  0.5914
438.00,  0.5725
436.00,  0.5540
434.00,  0.5353
432.00,  0.5168
430.00,  0.4991
428.00,  0.4821
426.00,  0.4657
424.00,  0.4406
422.00,  0.4243
420.00,  0.4201
418.00,  0.4088
416.00,  0.3971
414.00,  0.3865
412.00,  0.3768
410.00,  0.3689
408.00,  0.3619
406.00,  0.3557
404.00,  0.3511
402.00,  0.3478
400.00,  0.3458
398.00,  0.3453
396.00,  0.3457
394.00,  0.3479
392.00,  0.3515
390.00,  0.3560
388.00,  0.3630
386.00,  0.3709
384.00,  0.3788
382.00,  0.3884
380.00,  0.3995
378.00,  0.4111
376.00,  0.4240
374.00,  0.4385
372.00,  0.4538
370.00,  0.3904
