750.00,  0.0850
748.00,  0.0851
746.00,  0.0868
744.00,  0.0903
742.00,  0.0936
740.00,  0.0968
738.00,  0.0998
736.00,  0.1028
734.00,  0.1060
732.00,  0.1092
730.00,  0.1124
728.00,  0.1161
726.00,  0.1200
724.00,  0.1236
722.00,  0.1273
720.00,  0.1313
718.00,  0.1357
716.00,  0.1402
714.00,  0.1446
712.00,  0.1490
710.00,  0.1537
708.00,  0.1586
706.00,  0.1633
704.00,  0.1683
702.00,  0.1735
700.00,  0.1786
698.00,  0.1842
696.00,  0.1899
694.00,  0.1959
692.00,  0.2017
690.00,  0.2076
688.00,  0.2140
686.00,  0.2205
684.00,  0.2269
682.00,  0.2337
680.00,  0.2404
678.00,  0.2474
676.00,  0.2545
674.00,  0.2617
672.00,  0.2694
670.00,  0.2771
668.00,  0.2848
666.00,  0.2925
664.00,  0.3006
662.00,  0.3087
660.00,  0.3168
658.00,  0.3251
656.00,  0.3339
654.00,  0.3429
652.00,  0.3519
650.00,  0.3611
648.00,  0.3705
646.00,  0.3802
644.00,  0.3901
642.00,  0.3998
640.00,  0.4098
638.00,  0.4200
636.00,  0.4303
634.00,  0.4409
632.00,  0.4516
630.00,  0.4623
628.00,  0.4732
626.00,  0.4842
624.00,  0.4952
622.00,  0.5062
620.00,  0.5172
618.00,  0.5282
616.00,  0.5396
614.00,  0.5508
612.00,  0.5619
610.00,  0.5734
608.00,  0.5848
606.00,  0.5960
604.00,  0.6073
602.00,  0.6186
600.00,  0.6299
598.00,  0.6413
596.00,  0.6524
594.00,  0.6635
592.00,  0.6748
590.00,  0.6858
588.00,  0.6972
586.00,  0.7083
584.00,  0.7192
582.00,  0.7299
580.00,  0.7399
578.00,  0.7506
576.00,  0.7612
574.00,  0.7711
572.00,  0.7811
570.00,  0.7907
568.00,  0.8000
566.00,  0.8092
564.00,  0.8179
562.00,  0.8262
560.00,  0.8344
558.00,  0.8420
556.00,  0.8493
554.00,  0.8564
552.00,  0.8628
550.00,  0.8691
548.00,  0.8749
546.00,  0.8800
544.00,  0.8850
542.00,  0.8894
540.00,  0.8933
538.00,  0.8967
536.00,  0.8992
534.00,  0.9014
532.00,  0.9041
530.00,  0.9058
528.00,  0.9064
526.00,  0.9063
524.00,  0.9057
522.00,  0.9050
520.00,  0.9034
518.00,  0.9012
516.00,  0.8989
514.00,  0.8958
512.00,  0.8920
510.00,  0.8878
508.00,  0.8825
506.00,  0.8769
504.00,  0.8708
502.00,  0.8637
500.00,  0.8561
498.00,  0.8476
496.00,  0.8388
494.00,  0.8297
492.00,  0.8197
490.00,  0.8099
488.00,  0.7988
486.00,  0.7871
484.00,  0.7760
482.00,  0.7634
480.00,  0.7502
478.00,  0.7371
476.00,  0.7234
474.00,  0.7092
472.00,  0.6946
470.00,  0.6803
468.00,  0.6653
466.00,  0.6499
464.00,  0.6346
462.00,  0.6194
460.00,  0.6040
458.00,  0.5887
456.00,  0.5732
454.00,  0.5573
452.00,  0.5415
450.00,  0.5256
448.00,  0.5097
446.00,  0.4940
444.00,  0.4785
442.00,  0.4631
440.00,  0.4482
438.00,  0.4334
436.00,  0.4188
434.00,  0.4046
432.00,  0.3907
430.00,  0.3772
428.00,  0.3644
426.00,  0.3524
424.00,  0.3335
422.00,  0.3205
420.00,  0.3176
418.00,  0.3104
416.00,  0.3017
414.00,  0.2936
412.00,  0.2863
410.00,  0.2804
408.00,  0.2750
406.00,  0.2701
404.00,  0.2669
402.00,  0.2647
400.00,  0.2632
398.00,  0.2625
396.00,  0.2628
394.00,  0.2642
392.00,  0.2667
390.00,  0.2704
388.00,  0.2751
386.00,  0.2809
384.00,  0.2867
382.00,  0.2927
380.00,  0.2992
378.00,  0.3065
376.00,  0.3153
374.00,  0.3256
372.00,  0.3369
370.00,  0.2693
